OBJECTID,Shape,NAME,ID,ADDRESS,CITY,ZIP,PHONE,TYPE,URL
1133,"(40.67796795000004, -73.97272570099994)",The Chocolate Monkey,935,329 Flatbush Ave,Brooklyn,11217, ,Fee-based, 
1134,"(40.689346529000034, -73.99281437899992)",The UPS Store,936,138 Court St,Brooklyn,11201, ,Fee-based,http://www.theUPSstore.com
1135,"(40.66736663000006, -73.98148437799995)",The UPS Store,937,320 7th Ave,Brooklyn,11215, ,Fee-based,http://www.theUPSstore.com
1136,"(40.62357089300008, -74.02477911499994)",The UPS Store,938,8225 5th Ave,Brooklyn,11209,718-680-8225,Fee-based,http://www.theUPSstore.com
1137,"(40.74059695700004, -73.98807918299991)",McDonald's,1006,22 E 23rd St Flatiron,New York,10010, ,Fee-based,http://www.mcdonalds.com/wireless.html
1138,"(40.650339692000045, -73.79228971899994)",JFK International Airport - American Airlines Admirals Club (Domestic),1007,"Terminal 9, Concourse C, across from gate 42",Jamaica,11430, ,Fee-based,http://www.aa.com/content/aboutUs/whereWeFly/terminals/terminal_JFK.jhtml
1139,"(40.647920689000046, -73.78936652499993)",JFK International Airport - American Airlines Admirals Club (International),1008,"Terminal 8, Concourse B, above international ticket lobby",Jamaica,11430, ,Fee-based,http://www.aa.com/content/aboutUs/whereWeFly/terminals/terminal_JFK.jhtml
1140,"(40.77497453800004, -73.87408076199995)",LaGuardia Airport - American Airlines Admirals Club,1009,"Central Terminal Building, Concourse D, across from Gate D3",Flushing,11369, ,Fee-based,http://www.aa.com/content/aboutUs/whereWeFly/terminals/terminal_LGA.jhtml
1141,"(40.774595488000045, -73.87209127599994)",LaGuardia Airport,1010,Central Terminal Baggage Claim,Flushing,11369,1-800-550-5030,Fee-based,http://www.boingo.com/search.html?stype=&pgt=results&cnty=US&ste=NY&cty=New%20York&cte=&zc=&dm=1&oft=100&sb=1
1142,"(40.77472559600005, -73.86950302699995)",LaGuardia Airport,1011,Central Terminal Concourse A,Flushing,11369,718-533-3401,Fee-based,http://www.boingo.com/search.html?stype=&pgt=results&cnty=US&ste=NY&cty=New%20York&cte=&zc=&dm=1&oft=100&sb=1
1143,"(40.77532589700007, -73.87106924599993)",LaGuardia Airport,1012,Central Terminal Concourse B,Flushing,11369,718-533-3402,Fee-based,http://www.boingo.com/search.html?stype=&pgt=results&cnty=US&ste=NY&cty=New%20York&cte=&zc=&dm=1&oft=100&sb=2
1144,"(40.775710090000075, -73.87267964499995)",LaGuardia Airport,1013,Central Terminal Concourse C,Flushing,11369,718-533-3403,Fee-based,http://www.boingo.com/search.html?stype=&pgt=results&cnty=US&ste=NY&cty=New%20York&cte=&zc=&dm=1&oft=100&sb=3
1145,"(40.77550701000007, -73.87448071699993)",LaGuardia Airport,1014,Central Terminal Concourse D,Flushing,11369,718-533-3404,Fee-based,http://www.boingo.com/search.html?stype=&pgt=results&cnty=US&ste=NY&cty=New%20York&cte=&zc=&dm=1&oft=100&sb=4
1146,"(40.77460060900006, -73.8717121809999)",LaGuardia Airport,1015,Central Terminal Food Court,Flushing,11369,718-533-3405,Fee-based,http://www.boingo.com/search.html?stype=&pgt=results&cnty=US&ste=NY&cty=New%20York&cte=&zc=&dm=1&oft=100&sb=5
1147,"(40.77460745900004, -73.87289316499994)",LaGuardia Airport,1016,Central Terminal Ticketing Area,Flushing,11369,718-533-3406,Fee-based,http://www.boingo.com/search.html?stype=&pgt=results&cnty=US&ste=NY&cty=New%20York&cte=&zc=&dm=1&oft=100&sb=6
1148,"(40.77164500400005, -73.86587776399995)",LaGuardia Airport,1017,US Airways Terminal,Flushing,11369,718-533-3407,Fee-based,http://www.boingo.com/search.html?stype=&pgt=results&cnty=US&ste=NY&cty=New%20York&cte=&zc=&dm=1&oft=100&sb=7
1149,"(40.64338464700006, -73.79091883899991)",JFK International Airport - Roaming,1018,Terminal 1,Jamaica,11430,1-800-550-5030,Fee-based,https://selfcare.hotspot.t-mobile.com/locations/displayUSRoamingLocationDetails.do?locationID=CCG34
1150,"(40.64808674200009, -73.78898719599994)",JFK International Airport - Roaming,1019,Terminal 8,Jamaica,11430,1-800-550-5030,Fee-based,https://selfcare.hotspot.t-mobile.com/locations/displayUSRoamingLocationDetails.do?locationID=CCG34
1151,"(40.76924026800003, -73.86229848199991)",LaGuardia Airport - Delta Airlines Crown Room Club,1020,"Concourse level, inside security before Gate 2",Flushing,11369,1-800-323-2323,Fee-based,http://www.delta.com/traveling_checkin/airport_information/airport_maps/new_york_lga/index.jsp
1152,"(40.638313380000056, -73.78502034299993)",JFK International Airport - Delta Airlines Crown Room Club,1021,"Terminal 3, above Gate 6",Jamaica,11430,1-800-323-2323,Fee-based,http://www.delta.com/traveling_checkin/airport_information/airport_maps/new_york_jfk/index.jsp
1153,"(40.63792432100007, -73.7853327329999)",JFK International Airport - Delta Business Elite Lounge,1022,"Terminal 3, near Gate 10",Jamaica,11430,1-800-323-2323,Fee-based,http://www.delta.com/traveling_checkin/airport_information/airport_maps/new_york_jfk/index.jsp
1154,"(40.63856241500008, -73.78707682699991)",JFK International Airport - Delta Business Elite Lounge,1023,"Terminal 3, near Gate 12",Jamaica,11430,1-800-323-2323,Fee-based,http://www.delta.com/traveling_checkin/airport_information/airport_maps/new_york_jfk/index.jsp
1155,"(40.640473829000086, -73.78925985099994)",JFK International Airport - Delta Business Elite Lounge,1024,"Terminal 2, Upper Mezzanine, near Gate 21",Jamaica,11430,1-800-323-2323,Fee-based,http://www.delta.com/traveling_checkin/airport_information/airport_maps/new_york_jfk/index.jsp
1156,"(40.64992145600007, -73.78209987799994)",JFK International Airport - United Red Carpet Club,1025,"Terminal 7, one level above Ticket Counter",Jamaica,11430,1-877-822-SPOT,Fee-based,"http://www.united.com/page/article/0,1360,1117,00.html"
1157,"(40.77485696400004, -73.87257324099994)",LaGuardia Airport - United Red Carpet Club,1026,Concourse C behind ticket counter,Flushing,11369,1-877-822-SPOT,Fee-based,"http://www.united.com/page/article/0,1360,50338,00.html"
1158,"(40.64991002600004, -73.78357055999993)",JFK International Airport - British Airways Concorde Room,1028,Terminal 7,Jamaica,11430, ,Fee-based,http://btopenzone.hotspot-directory.com/site_details.php?site_id=82846&from=search&offset=1
1159,"(40.64952871500009, -73.78218527099995)",JFK International Airport - British Airways FIRST Lounge,1029,Terminal 7,Jamaica,11430, ,Fee-based,http://btopenzone.hotspot-directory.com/site_details.php?site_id=82846&from=search&offset=1
1160,"(40.64998501400004, -73.78292410199992)",JFK International Airport - British Airways Terraces Lounge,1030,Terminal 7,Jamaica,11430, ,Fee-based,http://btopenzone.hotspot-directory.com/site_details.php?site_id=82846&from=search&offset=1
1161,"(40.75838285200007, -73.97201150799992)",The Seagram Building,1032,375 Park Ave.,New York,10022, ,Fee-based, 
1162,"(40.75416991800006, -73.9798282669999)",Equinox 108 - Fifth Ave @ 43rd,1033,521 5th Avenue,New York,10017, ,Fee-based,http://www.equinoxfitness.com/
1163,"(40.75731166600008, -73.9785637299999)",Public Telephone,1034,2 West 48th Street,New York,10036, ,Fee-based, 
1164,"(40.73178537900009, -73.98861406899994)",Public Telephone,1035,76 3rd Avenue,New York,10003, ,Fee-based, 
1165,"(40.73713285000008, -73.99032932299991)",Public Telephone,1036,Corner of E. 17th Street + Union Square West,New York,10003, ,Fee-based, 
1166,"(40.75922824300005, -73.83114366299992)",135 Star Donuts Inc,1037,13541 Roosevelt Ave,Flushing,11354, ,Fee-based, 
1167,"(40.77742045600007, -73.9091128259999)",31st Street,1038,2121 31st Street,Astoria,11105, ,Fee-based,http://www.AlbAssociates.com
1168,"(40.74364605800008, -73.95791769699991)",Avalon Riverview-NY,1039,201 50th Ave,Long Island City,11101, ,Fee-based, 
1169,"(40.66051941500007, -73.80487112499992)",Avis - JFK Airport,1040,305 Federal Circle,Jamaica,11430,718-244-5400,Fee-based,http://www.avis.com/
1170,"(40.76978341800009, -73.88739967099991)",Avis - LaGuardia,1041,"Laguardia Airport, Building 25",Flushing,11369,718-507-3600,Fee-based,http://www.avis.com/
1171,"(40.643383293000056, -73.78244711199994)",JFK International Airport - Avion Bar,1043,"Avion Bar, located in Terminal 4",Jamaica,11430, ,Fee-based, 
1172,"(40.64273983800007, -73.7904030329999)",JFK International Airport - Brooklyn Brewer,1044,"Brooklyn Brewers, located in Terminal 1",Jamaica,11430, ,Fee-based, 
1173,"(40.64374292000008, -73.7822976779999)",JFK International Airport - Delancy's,1045,"Delancy's, located in Terminal 4",Jamaica,11430, ,Fee-based, 
1174,"(40.64823715400007, -73.78774568299991)",JFK International Airport - Kosher Franks,1046,Terminal 8 in the vicinity of Kosher Franks,Jamaica,11430, ,Fee-based, 
1175,"(40.816149486000086, -73.91671117599992)",McDonald's,1047,2870 3rd Ave,Bronx,10455, ,Fee-based,http://www.mcdonalds.com/wireless.html
1176,"(40.84176232800007, -73.9047341509999)",McDonald's,1048,1625 Webster Ave,Bronx,10457,(718) 299-0849,Fee-based,http://www.mcdonalds.com/wireless.html
1177,"(40.82839524500008, -73.87800625299991)",McDonald's,1049,1540 Westchester Ave,Bronx,10472, ,Fee-based,http://www.mcdonalds.com/wireless.html
1178,"(40.64467081300006, -73.92164916799993)",McDonald's,1050,5804 Clarendon Rd,Brooklyn,11203,(718) 451-0834,Fee-based,http://www.mcdonalds.com/wireless.html
1179,"(40.654721126000084, -73.96162991999995)",McDonald's,1051,180 Parkside Ave,Brooklyn,11226,(718) 282-2289,Fee-based,http://www.mcdonalds.com/wireless.html
1180,"(40.69475317500007, -73.99503515799995)",Starbucks,1059,112 Montague Street,Brooklyn,11201,718-243-0455,Fee-based,http://www.starbucks.com
1181,"(40.63025343900006, -74.10629963299994)",Starbucks,1060,480 Forest Ave,Staten Island,10301,718-273-5984,Fee-based,http://www.starbucks.com
1182,"(40.62497512400006, -74.14745702899995)",Starbucks,1061,1756 Forest Avenue,Staten Island,10303,718-697-0293,Fee-based,http://www.starbucks.com
1183,"(40.73951413800006, -73.78556022399994)",Starbucks,1062,61-51 188th Street,Fresh Meadows,11365,718-264-0658,Fee-based,http://www.starbucks.com
1184,"(40.78202195600005, -73.82983624899992)",Starbucks,1063,138-11 20th Avenue,Whitestone,11356,718-539-4072,Fee-based,http://www.starbucks.com
1185,"(40.760685221000074, -73.76643524799994)",Starbucks,1064,215-29 Northern Blvd.,Bayside,11361,718-281-4165,Fee-based,http://www.starbucks.com
1186,"(40.743285582000055, -73.91847369699991)",Starbucks,1065,46-09 Queens Blvd.,Sunnyside,11104,718-472-5215,Fee-based,http://www.starbucks.com
1187,"(40.75452971500005, -73.7378107749999)",Starbucks,1066,242-02 61st Avenue,Douglaston,11362,718-224-5316,Fee-based,http://www.starbucks.com
1188,"(40.661441600000046, -73.84008125999992)",Starbucks,1067,157-41 Cross Bay Blvd.,Howard Beach,11414,718-641-9332,Fee-based,http://www.starbucks.com
1189,"(40.75896662100007, -73.95302194399994)",Starbucks,1068,455 Main Street,New York,10044,212-371-1298,Fee-based,http://www.starbucks.com
1190,"(40.77243355200005, -73.95019983299994)",Starbucks,1069,1515 York Avenue,New York,10028,212-472-3581,Fee-based,http://www.starbucks.com
1191,"(40.872785606000036, -73.90761056399992)",Starbucks,1071,40-50 W 225th St,Bronx,10463, ,Fee-based,http://www.starbucks.com
1192,"(40.73512764800006, -73.99399441199995)",Cafeteria 61,1084,61 5th Ave,New York,10003,212-691-5555,Fee-based, 
1193,"(40.78712206600005, -73.97195169799994)",Columbus Cafe,1085,556 Columbus Ave.,New York,10024,212-721-9040,Fee-based, 
1194,"(40.75076789900004, -73.9892954419999)",McDonalds,1091,151 WEST 34TH STREET,New York,10001, ,Fee-based,http://www.mcdonalds.com/wireless.html
1195,"(40.68912750000004, -73.98067439499994)",McDonalds,1092,395 FLATBUSH AVE EXTEN,Brooklyn,11201, ,Fee-based,http://www.mcdonalds.com/wireless.html
1196,"(40.73036528500006, -73.9540706709999)",McDonalds,1093,904 MANHATTAN AVE & GREENPOINT,Brooklyn,11222, ,Fee-based,http://www.mcdonalds.com/wireless.html
1197,"(40.80772559400003, -73.9449281439999)",McDonalds,1094,79 W 125TH ST,New York,10027, ,Fee-based,http://www.mcdonalds.com/wireless.html
1198,"(40.59464922500007, -74.08609862299994)",McDonalds,1095,1388 HYLAN BLVD,Staten Island,10305, ,Fee-based,http://www.mcdonalds.com/wireless.html
1199,"(40.58736509100004, -73.95366287799993)",McDonalds,1096,1509 SHEEPSHEAD BAY RD,Brooklyn,11235, ,Fee-based,http://www.mcdonalds.com/wireless.html
1200,"(40.70490463300007, -73.80946026299995)",McDonalds,1097,87-84 SUTPHIN BLVD,Jamaica,11435, ,Fee-based,http://www.mcdonalds.com/wireless.html
1201,"(40.607762741000045, -74.16288643099995)",McDonalds,1098,1660 RICHMOND AVE,Staten Island,10314, ,Fee-based,http://www.mcdonalds.com/wireless.html
1202,"(40.706047692000084, -73.79292577199993)",McDonalds,1099,166-30 JAMAICA AVE,Queens,11432, ,Fee-based,http://www.mcdonalds.com/wireless.html
1203,"(40.71893262100008, -74.00255899599995)",Starbucks,1100,405 Broadway,New York,10013,646-613-0148,Fee-based,http://www.starbucks.com
1204,"(40.72768896100007, -74.00763947999991)",Starbucks,1101,345 Hudson St.,New York,10014,646-486-0487,Fee-based,http://www.starbucks.com
1205,"(40.73367828500005, -74.00609828199993)",Starbucks,1102,518 Hudson Street,New York,10014,646-486-0524,Fee-based,http://www.starbucks.com
1206,"(40.74051783400006, -73.99148731999992)",Starbucks,1103,4 W. 21st Street,New York,10010,646-336-6583,Fee-based,http://www.starbucks.com
1207,"(40.686238536000076, -73.9909572919999)",Starbucks,1104,164 Smith Street,Brooklyn,11201,718-422-0178,Fee-based,http://www.starbucks.com
1208,"(40.74911647200008, -73.98379016899992)",Starbucks,1105,373 5th Avenue,New York,10016,212-213-5363,Fee-based,http://www.starbucks.com
1209,"(40.692471142000045, -73.99146640799995)",Equinox 130 - Brooklyn Heights,1129,194 Joralemon,Brooklyn,11201,718-522-7533,Fee-based,http://www.equinoxfitness.com/
1210,"(40.76110681700004, -73.96881405499994)",Gourmet Food,1132,707 Lexington Ave,New York,10022,212-980-0890,Fee-based, 
1211,"(40.642817199000035, -73.79100873399994)",JFK International Airport,1133,Terminals 1 arrival halls and baggage claim,Jamaica,11430,217-244-4444,Fee-based, 
1212,"(40.64372304600005, -73.78177044699993)",JFK International Airport,1134,Terminals 4 arrival halls and baggage claim,Jamaica,11430,217-244-4444,Fee-based, 
1213,"(40.649138496000035, -73.78289906999993)",JFK International Airport,1135,Terminals 7 arrival halls and baggage claim,Jamaica,11430,217-244-4444,Fee-based, 
1214,"(40.64718102000006, -73.79004527099994)",JFK International Airport,1136,Terminals 9 arrival halls and baggage claim,Jamaica,11430,217-244-4444,Fee-based, 
1215,"(40.65940865200008, -73.80503583799992)",JFK International Airport - Hertz,1138,Building 300 Federal Circle,Jamaica,11430,718-646-6000,Fee-based,https://www.hertz.com/rentacar/index.jsp?bsc=t&targetPage=reservationOnHomepage.jsp
1216,"(40.69469288100004, -73.98679463799994)",Starbucks,1171,6 Metro Tech,Brooklyn,11201, ,Fee-based,http://www.starbucks.com
1217,"(40.70270632000006, -73.9909276269999)",Starbucks,1172,67 Front Street,Brookyn,11201, ,Fee-based,http://www.starbucks.com
1218,"(40.75095599100007, -73.99170605099994)",Starbucks,1173,"1 Penn Plaza, Concourse Level",New York,10119, ,Fee-based,http://www.starbucks.com
1219,"(40.74642404900004, -73.99365910099993)",Rosa's Pizza,1174,168 W 27th Street,New York,10001, ,Fee-based, 
1220,"(40.757809268000074, -73.93930490299994)",Queens Library - Long Island City,1178,37-44 21 Street,Long Island City,11101,718-752-3700,Free,http://www.queenslibrary.org/
1221,"(40.76223213800006, -73.96932374599993)",NYC Public Library - 58th  St  Branch,1179,127 E 58 Street,New York,10022,212-759-7358,Free,http://www.nypl.org/branch/services/wifi.html
1222,"(40.785957661000054, -73.95180829299994)",NYC Public Library - 96th  St  Branch,1180,112 E 96 Street,New York,10128,212-289-0908,Free,http://www.nypl.org/branch/services/wifi.html
1223,"(40.738078881000035, -73.98205276399995)",NYC Public Library - Epiphany  Branch,1181,228 E 23rd  Street,New York,10010,212-679-2645,Free,http://www.nypl.org/branch/services/wifi.html
1224,"(40.795919370000036, -73.96784905599992)",NYC Public Library - Bloomingdale Branch,1182,150 West 100th Street,New York,10025,212-222-8030,Free,http://www.nypl.org/branch/services/wifi.html
1225,"(40.756779220000055, -73.97247884199993)",NYC Public Library - Terence Cardinal Cooke-Cathedral Branch,1183,560 Lexington Avenue,New York,10022,212-752-3824,Free,http://www.nypl.org/branch/services/wifi.html
1226,"(40.74382852600007, -73.97993403099991)",NYC Public Library - Kips Bay Branch,1184,446 Third Avenue,New York,10016,212-683-2520,Free,http://www.nypl.org/branch/services/wifi.html
1227,"(40.80609459500005, -73.96472825299992)",NYC Public Library - Morningside Heights  Branch,1185,2900 Broadway,New York,10025,212-864-2530,Free,http://www.nypl.org/branch/services/wifi.html
1228,"(40.744511738000085, -73.99595983599994)",NYC Public Library - Muhlenberg  Branch,1186,209 West 23rd Street,New York,10011,212-924-1585,Free,http://www.nypl.org/branch/services/wifi.html
1229,"(40.724066020000066, -73.99572222599994)",NYC Public Library - Mulberry Branch,1187,10 Jersey Street,New York,10012,212-966-3424,Free,http://www.nypl.org/branch/services/wifi.html
1230,"(40.77419594100007, -73.98422860399995)",NYC Public Library - Riverside  Branch,1188,127 Amsterdam Avenue,New York,10023,212-870-1810,Free,http://www.nypl.org/branch/services/wifi.html
1231,"(40.770653748000086, -73.95135003199994)",NYC Public Library -Webster  Branch,1189,1465 York Avenue,New York,10075,212-288-5049,Free,http://www.nypl.org/branch/services/wifi.html
1232,"(40.77360549600007, -73.95640656299992)",NYC Public Library - Yorkville  Branch,1190,222 East 79th Street,New York,10075,212-744-5824,Free,http://www.nypl.org/branch/services/wifi.html
1233,"(40.75317061000004, -73.98216942199991)",NYC Public Library- Humanities and Social Sciences Library,1191,Fifth  Avenue and 42nd Street,New York,10016, ,Free,http://www.nypl.org/research/chss/
1234,"(40.74046668300008, -73.99335263699993)",NYC Public Library - Andrew Heiskell Braille & Talking Book Library,1192,40 West 20th Street,New York,10011,212-206-5400,Free,http://talkingbooks.nypl.org/
